Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Product_Category,Product_Name,Sales,Quantity,Profit,Year,Month,Month_Name
ORD107032,2023-03-22,CUST7103,Corporate,West,Office Supplies,Tablet,1359.43,3,-1700.68,2023,3,March
ORD107033,2022-10-28,CUST2405,Corporate,East,Technology,Monitor,13196.68,8,4779.1,2022,10,October
ORD107034,2021-03-31,CUST7090,Corporate,Central,Furniture,Tablet,1531.94,1,-1837.76,2021,3,March
ORD107035,2024-09-19,CUST8287,Home Office,South,Office Supplies,Laptop,6769.04,10,-1762.08,2024,9,September
ORD107036,2021-07-18,CUST3036,Consumer,West,Office Supplies,Chair,9458.89,14,2509.8,2021,7,July
ORD107037,2024-03-30,CUST7034,Consumer,South,Technology,Laptop,9503.98,7,2435.95,2024,3,March
ORD107038,2022-06-22,CUST3677,Corporate,Central,Furniture,Monitor,6749.19,14,3788.61,2022,6,June
ORD107039,2024-02-19,CUST7144,Corporate,West,Furniture,Phone,4991.02,2,125.65,2024,2,February
ORD107040,2021-10-28,CUST2744,Home Office,West,Technology,Chair,4552.02,13,1385.68,2021,10,October
ORD107041,2022-12-25,CUST2177,Corporate,South,Technology,Chair,14603.43,13,3982.37,2022,12,December
ORD107042,2023-08-21,CUST1761,Corporate,East,Technology,Chair,5133.83,14,3288.86,2023,8,August
ORD107043,2024-12-30,CUST5778,Corporate,East,Technology,Phone,8739.97,13,974.76,2024,12,December
ORD107044,2021-03-09,CUST7458,Consumer,East,Technology,Laptop,8702.41,11,3963.72,2021,3,March
ORD107045,2022-04-04,CUST6623,Corporate,South,Technology,Pen,8584.21,13,1376.88,2022,4,April
ORD107046,2022-02-02,CUST5714,Consumer,Central,Office Supplies,Printer,9337.21,9,1713.26,2022,2,February
ORD107047,2022-09-12,CUST4726,Consumer,East,Technology,Pen,3973.56,8,2101.76,2022,9,September
ORD107048,2024-08-02,CUST2933,Consumer,South,Technology,Printer,5111.83,5,608.5,2024,8,August
ORD107049,2024-03-09,CUST4561,Home Office,Central,Furniture,Laptop,1103.48,11,9.38,2024,3,March
ORD107050,2022-12-31,CUST8179,Home Office,South,Furniture,Monitor,8586.64,14,2752.15,2022,12,December
ORD107051,2022-07-10,CUST5444,Consumer,West,Office Supplies,Chair,3621.43,8,-899.96,2022,7,July
ORD107052,2023-02-20,CUST3964,Corporate,West,Office Supplies,Monitor,2612.94,3,1505.17,2023,2,February
ORD107053,2023-06-13,CUST8224,Home Office,East,Technology,Tablet,12509.14,12,229.89,2023,6,June
ORD107054,2022-09-02,CUST9781,Corporate,East,Office Supplies,Printer,8749.28,10,664.12,2022,9,September
ORD107055,2023-01-18,CUST4101,Corporate,Central,Technology,Tablet,8396.58,14,1230.79,2023,1,January
ORD107056,2021-10-09,CUST4897,Consumer,West,Furniture,Printer,2382.21,13,-576.63,2021,10,October
ORD107057,2022-10-23,CUST4678,Consumer,Central,Technology,Laptop,6699.68,2,1427.04,2022,10,October
ORD107058,2023-07-13,CUST2843,Consumer,South,Technology,Desk,8350.01,3,3144.86,2023,7,July
ORD107059,2023-09-23,CUST2938,Home Office,South,Technology,Printer,6598.22,1,-357.02,2023,9,September
ORD107060,2023-01-16,CUST9444,Corporate,West,Furniture,Laptop,8031.28,5,3970.8,2023,1,January
ORD107061,2021-03-28,CUST8866,Home Office,East,Furniture,Monitor,272.45,2,1039.46,2021,3,March
ORD107062,2024-01-08,CUST8083,Consumer,East,Technology,Pen,3033.14,14,3216.45,2024,1,January
ORD107063,2024-05-13,CUST6372,Corporate,West,Office Supplies,Desk,3291.88,12,2760.18,2024,5,May
ORD107064,2023-03-02,CUST2466,Corporate,South,Furniture,Pen,5703.01,11,850.29,2023,3,March
ORD107065,2024-09-22,CUST1735,Corporate,Central,Furniture,Chair,14114.32,6,3680.16,2024,9,September
ORD107066,2024-07-01,CUST1339,Home Office,Central,Furniture,Chair,8140.95,6,-1790.45,2024,7,July
ORD107067,2021-10-31,CUST2376,Consumer,East,Office Supplies,Printer,3882.54,8,-174.57,2021,10,October
ORD107068,2024-11-04,CUST5719,Consumer,Central,Technology,Pen,10764.46,1,-1918.82,2024,11,November
ORD107069,2021-05-10,CUST1704,Consumer,Central,Office Supplies,Desk,3321.28,6,3550.33,2021,5,May
ORD107070,2022-08-19,CUST4724,Consumer,East,Office Supplies,Phone,2406.31,7,-1057.69,2022,8,August
ORD107071,2024-07-23,CUST9189,Consumer,Central,Technology,Pen,4503.7,2,864.49,2024,7,July
ORD107072,2022-07-12,CUST5418,Consumer,East,Office Supplies,Tablet,4426.98,1,2275.16,2022,7,July
ORD107073,2023-06-18,CUST6259,Consumer,East,Technology,Laptop,6348.97,14,4791.96,2023,6,June
ORD107074,2024-04-21,CUST1552,Corporate,East,Technology,Monitor,10729.15,11,4998.69,2024,4,April
ORD107075,2024-07-15,CUST4491,Corporate,South,Technology,Monitor,8705.1,9,4089.8,2024,7,July
ORD107076,2024-09-07,CUST1789,Consumer,West,Technology,Tablet,7413.11,1,1763.31,2024,9,September
ORD107077,2021-03-19,CUST2173,Consumer,Central,Furniture,Pen,14229.95,4,-1072.69,2021,3,March
ORD107078,2023-02-23,CUST1552,Corporate,East,Furniture,Printer,532.25,10,527.74,2023,2,February
ORD107079,2024-09-24,CUST4422,Consumer,West,Furniture,Phone,6089.93,7,4057.19,2024,9,September
ORD107080,2022-11-05,CUST5211,Consumer,East,Furniture,Pen,10288.91,10,4698.84,2022,11,November
ORD107081,2021-08-26,CUST9823,Corporate,South,Furniture,Monitor,4840.27,7,2601.57,2021,8,August
ORD107082,2024-03-03,CUST1269,Consumer,West,Office Supplies,Laptop,7157.74,2,3641.35,2024,3,March
ORD107083,2024-04-30,CUST1860,Consumer,South,Furniture,Desk,499.81,10,3591.51,2024,4,April
ORD107084,2024-10-11,CUST1290,Consumer,West,Furniture,Chair,3088.38,2,4739.14,2024,10,October
ORD107085,2021-10-05,CUST6870,Consumer,West,Furniture,Tablet,1269.42,11,3661.51,2021,10,October
ORD107086,2023-11-08,CUST1629,Home Office,West,Furniture,Tablet,14560.89,3,543.6,2023,11,November
ORD107087,2022-06-08,CUST8007,Consumer,East,Office Supplies,Monitor,11178.45,4,1337.53,2022,6,June
ORD107088,2021-06-29,CUST6943,Home Office,South,Technology,Laptop,9817.55,6,-287.51,2021,6,June
ORD107089,2021-05-03,CUST1474,Consumer,West,Technology,Laptop,81.65,9,-908.58,2021,5,May
ORD107090,2024-06-23,CUST5632,Home Office,West,Technology,Phone,7024.19,3,471.72,2024,6,June
ORD107091,2024-10-28,CUST5080,Home Office,Central,Office Supplies,Monitor,10635.78,14,2711.59,2024,10,October
ORD107092,2023-12-11,CUST2760,Consumer,East,Office Supplies,Chair,9143.81,7,2157.29,2023,12,December
ORD107093,2023-12-31,CUST5708,Consumer,East,Technology,Pen,7740.46,12,3264.66,2023,12,December
ORD107094,2022-04-25,CUST7920,Consumer,West,Technology,Printer,12448.68,14,4261.6,2022,4,April
ORD107095,2023-11-09,CUST4398,Consumer,East,Office Supplies,Desk,5061.46,11,-1645.73,2023,11,November
ORD107096,2021-03-25,CUST4561,Consumer,West,Technology,Phone,12591.49,12,-254.43,2021,3,March
ORD107097,2024-03-24,CUST4844,Corporate,Central,Furniture,Pen,5854.76,6,3463.44,2024,3,March
ORD107098,2022-07-19,CUST4804,Home Office,West,Technology,Chair,8730.33,8,4461.47,2022,7,July
ORD107099,2022-09-11,CUST2508,Consumer,Central,Furniture,Monitor,7821.59,6,4553.83,2022,9,September
ORD107100,2021-12-23,CUST5110,Corporate,West,Office Supplies,Printer,6187.19,14,-705.99,2021,12,December
ORD107101,2023-03-27,CUST5853,Corporate,South,Technology,Desk,4033.21,2,-1286.5,2023,3,March
ORD107102,2022-10-09,CUST7831,Consumer,South,Office Supplies,Printer,6752.04,9,4520.47,2022,10,October
ORD107103,2022-03-19,CUST9195,Corporate,East,Technology,Chair,1863.59,5,-1535.03,2022,3,March
ORD107104,2023-12-29,CUST4447,Corporate,South,Furniture,Printer,5194.86,11,2634.59,2023,12,December
ORD107105,2022-06-07,CUST6584,Corporate,South,Technology,Desk,8717.35,9,791.55,2022,6,June
ORD107106,2021-05-23,CUST4791,Consumer,West,Furniture,Pen,972.52,13,-49.84,2021,5,May
ORD107107,2021-07-11,CUST6081,Consumer,Central,Office Supplies,Chair,11166.2,12,-86.17,2021,7,July
ORD107108,2024-11-11,CUST1833,Corporate,South,Office Supplies,Tablet,8533.22,1,512.5,2024,11,November
ORD107109,2022-01-13,CUST6335,Consumer,West,Technology,Phone,14476.89,14,538.12,2022,1,January
ORD107110,2022-08-04,CUST6487,Corporate,West,Office Supplies,Printer,1408.96,7,3707.49,2022,8,August
ORD107111,2022-06-19,CUST7260,Consumer,Central,Furniture,Chair,3439.27,11,1721.83,2022,6,June
ORD107112,2024-08-09,CUST3175,Consumer,East,Technology,Phone,8094.94,7,4590.62,2024,8,August
ORD107113,2023-10-30,CUST5173,Consumer,Central,Office Supplies,Phone,7300.97,8,2476.21,2023,10,October
ORD107114,2024-07-18,CUST3788,Consumer,East,Furniture,Desk,7501.0,8,858.16,2024,7,July
ORD107115,2024-11-11,CUST8460,Consumer,East,Furniture,Desk,5160.2,3,1727.41,2024,11,November
ORD107116,2021-04-03,CUST9533,Home Office,South,Office Supplies,Pen,12998.15,11,4575.91,2021,4,April
ORD107117,2022-06-13,CUST7721,Consumer,West,Technology,Tablet,817.32,2,3840.98,2022,6,June
ORD107118,2024-03-23,CUST5191,Consumer,West,Furniture,Phone,13091.15,3,4470.72,2024,3,March
ORD107119,2022-02-09,CUST8312,Corporate,West,Office Supplies,Tablet,11655.25,11,2954.12,2022,2,February
ORD107120,2023-04-20,CUST9187,Consumer,East,Furniture,Phone,11837.68,7,2428.29,2023,4,April
ORD107121,2024-03-18,CUST5616,Consumer,West,Furniture,Desk,13659.01,3,-281.11,2024,3,March
ORD107122,2023-06-08,CUST1995,Corporate,South,Technology,Pen,8521.74,11,471.56,2023,6,June
ORD107123,2024-07-14,CUST1356,Consumer,South,Technology,Monitor,12994.34,11,-1594.22,2024,7,July
ORD107124,2022-02-26,CUST9377,Consumer,South,Furniture,Laptop,6106.43,6,2029.98,2022,2,February
ORD107125,2022-04-17,CUST2693,Corporate,South,Office Supplies,Pen,10279.93,12,2476.89,2022,4,April
ORD107126,2023-06-12,CUST3590,Consumer,South,Office Supplies,Printer,4606.84,11,3255.24,2023,6,June
ORD107127,2022-07-01,CUST8921,Home Office,Central,Office Supplies,Monitor,12105.6,14,3992.29,2022,7,July
ORD107128,2022-09-23,CUST2691,Consumer,East,Technology,Laptop,568.62,14,66.91,2022,9,September
ORD107129,2023-11-04,CUST3057,Home Office,South,Furniture,Desk,12687.42,2,-760.16,2023,11,November
ORD107130,2023-02-17,CUST3904,Corporate,South,Furniture,Phone,1807.04,6,-1178.58,2023,2,February
ORD107131,2021-12-30,CUST5451,Consumer,West,Furniture,Printer,2380.86,14,1799.5,2021,12,December
ORD107132,2021-04-29,CUST7937,Consumer,East,Office Supplies,Printer,11361.2,6,-128.17,2021,4,April
ORD107133,2024-06-15,CUST3380,Home Office,East,Office Supplies,Monitor,3589.85,3,-622.02,2024,6,June
ORD107134,2022-06-30,CUST9208,Corporate,Central,Office Supplies,Tablet,7395.32,4,1896.04,2022,6,June
ORD107135,2024-04-07,CUST9515,Consumer,Central,Office Supplies,Printer,7504.35,10,2209.12,2024,4,April
ORD107136,2022-06-06,CUST3070,Consumer,East,Office Supplies,Tablet,5659.91,12,-1017.96,2022,6,June
ORD107137,2022-09-26,CUST1930,Home Office,South,Furniture,Desk,13991.43,5,1667.72,2022,9,September
ORD107138,2023-08-21,CUST2444,Consumer,West,Technology,Desk,8479.89,8,-1342.39,2023,8,August
ORD107139,2023-08-16,CUST9594,Consumer,Central,Furniture,Phone,10769.75,9,3515.36,2023,8,August
ORD107140,2023-06-02,CUST4402,Home Office,Central,Furniture,Printer,13359.9,7,2108.22,2023,6,June
ORD107141,2023-02-19,CUST5552,Consumer,West,Furniture,Tablet,9240.29,5,2178.25,2023,2,February
ORD107142,2023-05-21,CUST2521,Consumer,South,Technology,Monitor,10438.04,13,3017.89,2023,5,May
ORD107143,2022-05-31,CUST4098,Corporate,East,Technology,Laptop,6663.54,2,-492.26,2022,5,May
ORD107144,2023-07-27,CUST9120,Home Office,Central,Technology,Tablet,14932.01,7,-689.97,2023,7,July
ORD107145,2024-11-21,CUST8355,Consumer,West,Furniture,Printer,11649.85,9,189.15,2024,11,November
ORD107146,2023-05-16,CUST3187,Home Office,East,Office Supplies,Monitor,14478.42,7,2057.03,2023,5,May
ORD107147,2021-04-16,CUST3568,Home Office,West,Office Supplies,Desk,1952.31,7,3772.93,2021,4,April
ORD107148,2024-01-14,CUST9283,Consumer,East,Office Supplies,Desk,392.33,1,4930.08,2024,1,January
ORD107149,2021-08-02,CUST5947,Consumer,South,Office Supplies,Pen,7876.14,14,3751.32,2021,8,August
ORD107150,2024-02-19,CUST5940,Home Office,South,Technology,Chair,10986.13,13,1448.33,2024,2,February
ORD107151,2024-03-01,CUST5762,Consumer,South,Technology,Laptop,12502.86,7,2031.75,2024,3,March
ORD107152,2023-04-30,CUST2753,Consumer,South,Technology,Pen,12739.82,6,-17.54,2023,4,April
ORD107153,2021-07-16,CUST6054,Corporate,South,Furniture,Chair,4340.16,9,-439.1,2021,7,July
ORD107154,2021-01-19,CUST5892,Corporate,Central,Office Supplies,Monitor,11399.09,13,-1004.63,2021,1,January
ORD107155,2022-10-04,CUST6781,Corporate,South,Office Supplies,Desk,2402.62,14,1626.2,2022,10,October
ORD107156,2023-11-02,CUST1087,Corporate,East,Office Supplies,Tablet,7813.45,9,-764.37,2023,11,November
ORD107157,2024-01-10,CUST2641,Consumer,West,Office Supplies,Chair,3569.09,4,-1623.92,2024,1,January
ORD107158,2021-11-26,CUST3962,Corporate,East,Technology,Desk,3513.6,4,-739.71,2021,11,November
ORD107159,2023-05-16,CUST6413,Consumer,East,Technology,Printer,4530.52,8,699.65,2023,5,May
ORD107160,2023-02-13,CUST8420,Consumer,East,Furniture,Laptop,4645.73,13,-416.14,2023,2,February
ORD107161,2022-01-27,CUST9742,Consumer,West,Technology,Desk,5055.54,3,-457.11,2022,1,January
ORD107162,2022-09-29,CUST7910,Corporate,Central,Technology,Desk,13704.92,13,-271.42,2022,9,September
ORD107163,2021-11-03,CUST6173,Consumer,Central,Furniture,Desk,10318.57,4,4194.06,2021,11,November
ORD107164,2024-07-14,CUST6229,Corporate,Central,Furniture,Monitor,115.77,10,-1420.8,2024,7,July
ORD107165,2023-06-14,CUST9815,Corporate,South,Office Supplies,Chair,6051.33,11,255.17,2023,6,June
ORD107166,2022-10-14,CUST4757,Consumer,South,Office Supplies,Desk,2517.3,14,763.87,2022,10,October
ORD107167,2023-04-21,CUST5796,Consumer,Central,Furniture,Printer,10832.13,9,-35.52,2023,4,April
ORD107168,2023-10-23,CUST4292,Consumer,East,Office Supplies,Pen,14738.9,2,665.32,2023,10,October
ORD107169,2022-06-04,CUST4832,Home Office,Central,Office Supplies,Pen,7506.99,7,2403.49,2022,6,June
ORD107170,2022-09-28,CUST3611,Corporate,Central,Furniture,Tablet,14715.91,10,-1021.98,2022,9,September
ORD107171,2024-08-25,CUST9353,Consumer,East,Technology,Tablet,4174.62,1,520.17,2024,8,August
ORD107172,2023-01-10,CUST9228,Home Office,West,Technology,Monitor,8736.52,13,-1032.72,2023,1,January
ORD107173,2022-04-14,CUST7766,Consumer,East,Furniture,Pen,8200.05,7,3112.44,2022,4,April
ORD107174,2021-07-31,CUST8537,Corporate,South,Technology,Phone,11949.25,12,4036.86,2021,7,July
ORD107175,2024-02-10,CUST6296,Corporate,West,Furniture,Desk,3957.96,3,1884.66,2024,2,February
ORD107176,2023-10-29,CUST4346,Consumer,West,Furniture,Monitor,3924.51,4,-1584.83,2023,10,October
ORD107177,2023-03-15,CUST5054,Consumer,South,Technology,Printer,5354.44,3,1112.47,2023,3,March
ORD107178,2022-04-22,CUST5200,Corporate,South,Office Supplies,Chair,8782.35,4,937.16,2022,4,April
ORD107179,2023-05-24,CUST9527,Consumer,West,Technology,Laptop,2074.16,14,3590.09,2023,5,May
ORD107180,2022-04-05,CUST2560,Consumer,Central,Furniture,Chair,14326.07,12,-1605.2,2022,4,April
ORD107181,2021-09-10,CUST8522,Corporate,East,Technology,Monitor,6936.31,8,4811.96,2021,9,September
ORD107182,2023-01-22,CUST5164,Consumer,West,Technology,Phone,7575.07,13,-506.8,2023,1,January
ORD107183,2023-09-08,CUST7720,Home Office,Central,Furniture,Desk,6190.57,5,3742.61,2023,9,September
ORD107184,2023-05-04,CUST9853,Consumer,East,Office Supplies,Printer,5839.8,1,3542.26,2023,5,May
ORD107185,2021-08-24,CUST6439,Consumer,East,Furniture,Laptop,6872.67,10,3370.79,2021,8,August
ORD107186,2024-08-22,CUST5852,Corporate,South,Technology,Desk,3673.72,14,-1100.76,2024,8,August
ORD107187,2022-04-23,CUST7595,Home Office,East,Furniture,Printer,2260.8,13,-1421.35,2022,4,April
ORD107188,2022-11-10,CUST7713,Corporate,South,Technology,Chair,6573.08,3,1129.12,2022,11,November
ORD107189,2023-11-10,CUST4183,Consumer,West,Office Supplies,Printer,10163.17,11,3172.4,2023,11,November
ORD107190,2021-08-04,CUST9032,Home Office,West,Furniture,Printer,5378.71,14,2767.66,2021,8,August
ORD107191,2023-05-05,CUST3409,Consumer,West,Office Supplies,Chair,1664.44,12,3430.76,2023,5,May
ORD107192,2021-05-15,CUST5298,Consumer,East,Technology,Pen,7883.22,14,-1168.95,2021,5,May
ORD107193,2023-06-24,CUST3534,Home Office,Central,Furniture,Laptop,7884.87,10,985.59,2023,6,June
ORD107194,2024-02-27,CUST6599,Consumer,West,Office Supplies,Phone,2575.27,12,1247.71,2024,2,February
ORD107195,2022-02-14,CUST1003,Corporate,South,Technology,Tablet,5179.23,10,-300.04,2022,2,February
ORD107196,2024-12-16,CUST1026,Home Office,South,Furniture,Chair,11850.22,4,2036.09,2024,12,December
ORD107197,2024-08-10,CUST6161,Consumer,South,Furniture,Laptop,530.79,2,-1713.91,2024,8,August
ORD107198,2024-06-23,CUST1964,Corporate,East,Furniture,Desk,1471.03,13,3428.76,2024,6,June
ORD107199,2021-03-27,CUST7207,Consumer,East,Technology,Tablet,10525.08,13,-488.74,2021,3,March
ORD107200,2022-07-10,CUST4096,Home Office,West,Technology,Tablet,8608.57,5,3189.02,2022,7,July
ORD107201,2024-10-30,CUST1071,Corporate,South,Technology,Phone,8703.33,5,-1485.66,2024,10,October
ORD107202,2022-01-13,CUST6601,Consumer,Central,Technology,Desk,6892.43,14,1479.59,2022,1,January
ORD107203,2024-11-14,CUST3947,Consumer,East,Office Supplies,Pen,1334.18,7,-449.14,2024,11,November
ORD107204,2023-12-11,CUST7238,Corporate,West,Office Supplies,Pen,840.92,9,733.34,2023,12,December
ORD107205,2021-08-30,CUST5490,Corporate,South,Office Supplies,Phone,4896.22,11,4195.25,2021,8,August
ORD107206,2024-08-10,CUST3411,Consumer,Central,Office Supplies,Tablet,897.0,5,1128.55,2024,8,August
ORD107207,2023-07-09,CUST9308,Consumer,South,Technology,Tablet,8500.84,13,-92.49,2023,7,July
ORD107208,2021-09-23,CUST3924,Corporate,South,Office Supplies,Chair,10201.48,9,124.48,2021,9,September
ORD107209,2024-02-18,CUST3837,Consumer,Central,Office Supplies,Tablet,9293.22,11,2443.86,2024,2,February
ORD107210,2022-12-13,CUST1576,Home Office,South,Furniture,Chair,10953.6,4,3167.58,2022,12,December
ORD107211,2024-06-25,CUST9963,Consumer,Central,Furniture,Laptop,14283.54,3,-1713.18,2024,6,June
ORD107212,2021-03-11,CUST8907,Corporate,Central,Office Supplies,Phone,14513.33,2,1485.78,2021,3,March
ORD107213,2021-02-26,CUST9391,Consumer,Central,Office Supplies,Chair,4317.97,12,946.31,2021,2,February
ORD107214,2024-11-06,CUST2755,Corporate,East,Office Supplies,Pen,4409.71,7,711.84,2024,11,November
ORD107215,2021-02-08,CUST9371,Home Office,West,Technology,Monitor,11163.49,12,859.94,2021,2,February
ORD107216,2023-03-12,CUST3405,Corporate,South,Technology,Tablet,14850.63,10,2953.71,2023,3,March
ORD107217,2023-11-08,CUST7883,Corporate,South,Technology,Tablet,6222.36,13,4991.83,2023,11,November
ORD107218,2023-01-02,CUST9163,Corporate,South,Office Supplies,Phone,2820.28,3,4829.63,2023,1,January
ORD107219,2023-04-05,CUST7139,Corporate,South,Technology,Pen,10945.21,10,2944.98,2023,4,April
ORD107220,2023-01-26,CUST3988,Consumer,Central,Office Supplies,Pen,5810.14,11,-303.94,2023,1,January
ORD107221,2021-12-18,CUST6784,Home Office,East,Technology,Laptop,1246.28,14,-1951.76,2021,12,December
ORD107222,2024-08-14,CUST2119,Corporate,Central,Furniture,Monitor,11242.33,4,3437.02,2024,8,August
ORD107223,2021-10-10,CUST3214,Consumer,East,Technology,Chair,6151.59,4,1365.9,2021,10,October
ORD107224,2021-04-20,CUST9000,Consumer,East,Technology,Tablet,8890.63,5,-41.12,2021,4,April
ORD107225,2023-10-14,CUST9065,Consumer,West,Technology,Monitor,10394.04,14,945.46,2023,10,October
ORD107226,2024-04-18,CUST3901,Consumer,East,Office Supplies,Chair,12321.96,13,3222.68,2024,4,April
ORD107227,2022-06-28,CUST2085,Home Office,Central,Office Supplies,Phone,9340.43,10,-1672.96,2022,6,June
ORD107228,2021-01-25,CUST1173,Corporate,South,Technology,Laptop,14041.93,11,1566.54,2021,1,January
ORD107229,2023-04-23,CUST4532,Consumer,South,Furniture,Tablet,7297.65,14,656.83,2023,4,April
ORD107230,2023-03-02,CUST2238,Consumer,East,Technology,Laptop,7977.98,13,-551.81,2023,3,March
ORD107231,2023-01-08,CUST5834,Consumer,South,Office Supplies,Phone,4596.25,8,4261.04,2023,1,January
ORD107232,2021-02-26,CUST4813,Consumer,South,Office Supplies,Printer,2021.86,11,3053.16,2021,2,February
ORD107233,2021-06-29,CUST8084,Consumer,East,Office Supplies,Laptop,9446.44,9,3280.3,2021,6,June
ORD107234,2021-08-20,CUST9012,Home Office,West,Technology,Tablet,4424.25,10,2794.08,2021,8,August
ORD107235,2021-12-09,CUST2973,Consumer,Central,Technology,Chair,10726.84,7,156.95,2021,12,December
ORD107236,2022-04-22,CUST4782,Consumer,West,Technology,Tablet,9328.93,8,-1796.56,2022,4,April
ORD107237,2022-07-30,CUST3244,Consumer,South,Technology,Tablet,4255.71,14,2183.79,2022,7,July
ORD107238,2022-03-31,CUST9604,Home Office,West,Technology,Chair,8383.1,11,315.71,2022,3,March
ORD107239,2024-06-09,CUST8221,Corporate,East,Office Supplies,Pen,14825.82,13,-68.61,2024,6,June
ORD107240,2021-10-16,CUST8814,Consumer,West,Office Supplies,Pen,13240.94,7,2746.28,2021,10,October
ORD107241,2024-05-21,CUST2382,Consumer,Central,Technology,Printer,6281.21,5,483.03,2024,5,May
ORD107242,2021-09-15,CUST2123,Home Office,South,Furniture,Phone,10326.71,6,4825.65,2021,9,September
ORD107243,2022-06-14,CUST6181,Consumer,West,Office Supplies,Laptop,2790.36,11,4340.86,2022,6,June
ORD107244,2022-11-18,CUST5012,Corporate,South,Technology,Desk,201.69,8,-1685.78,2022,11,November
ORD107245,2023-07-18,CUST3243,Consumer,West,Furniture,Printer,12600.97,12,-1270.12,2023,7,July
ORD107246,2021-08-17,CUST3589,Corporate,West,Technology,Monitor,6241.62,7,1868.67,2021,8,August
ORD107247,2024-06-03,CUST2129,Consumer,Central,Technology,Laptop,2763.53,1,-1809.24,2024,6,June
ORD107248,2022-08-19,CUST9836,Home Office,South,Technology,Tablet,4763.71,10,1119.62,2022,8,August
ORD107249,2022-03-11,CUST7299,Home Office,South,Furniture,Chair,13843.17,3,832.42,2022,3,March
ORD107250,2023-06-01,CUST5501,Consumer,East,Office Supplies,Printer,13391.2,7,2581.46,2023,6,June
ORD107251,2023-10-18,CUST8039,Consumer,East,Technology,Printer,9781.42,5,1083.12,2023,10,October
ORD107252,2022-02-06,CUST3773,Consumer,East,Furniture,Phone,1426.24,10,-949.42,2022,2,February
ORD107253,2022-09-14,CUST3785,Home Office,Central,Technology,Laptop,10783.95,11,-746.66,2022,9,September
ORD107254,2021-03-29,CUST7940,Consumer,West,Office Supplies,Chair,13357.49,13,675.45,2021,3,March
ORD107255,2022-08-07,CUST2706,Consumer,South,Furniture,Laptop,13788.72,6,-269.04,2022,8,August
ORD107256,2021-11-05,CUST3601,Consumer,South,Technology,Chair,5826.43,9,3888.22,2021,11,November
ORD107257,2023-06-25,CUST9566,Corporate,South,Technology,Phone,2582.28,14,4999.93,2023,6,June
ORD107258,2021-12-09,CUST2612,Consumer,East,Furniture,Chair,14415.66,3,3521.37,2021,12,December
ORD107259,2022-03-12,CUST1454,Corporate,South,Technology,Pen,12166.04,3,313.65,2022,3,March
ORD107260,2021-06-26,CUST5297,Home Office,East,Office Supplies,Desk,6518.86,2,1253.35,2021,6,June
ORD107261,2021-05-19,CUST2475,Corporate,West,Office Supplies,Pen,9499.52,2,1168.4,2021,5,May
ORD107262,2021-07-13,CUST9915,Consumer,West,Technology,Monitor,5993.04,5,4438.15,2021,7,July
ORD107263,2024-04-24,CUST2391,Consumer,East,Office Supplies,Printer,6885.83,12,2204.78,2024,4,April
ORD107264,2024-05-26,CUST9453,Consumer,East,Furniture,Monitor,4950.53,9,3006.38,2024,5,May
ORD107265,2024-04-02,CUST9008,Consumer,West,Office Supplies,Printer,881.6,5,201.97,2024,4,April
ORD107266,2024-03-30,CUST9734,Consumer,East,Furniture,Laptop,14956.86,14,-1684.47,2024,3,March
ORD107267,2023-08-01,CUST9742,Corporate,East,Office Supplies,Laptop,3631.17,6,-455.32,2023,8,August
ORD107268,2022-06-09,CUST6425,Corporate,Central,Furniture,Laptop,4386.85,5,-968.51,2022,6,June
ORD107269,2023-12-02,CUST1637,Consumer,Central,Office Supplies,Pen,4907.95,2,1169.55,2023,12,December
ORD107270,2023-07-04,CUST9356,Corporate,East,Office Supplies,Chair,3701.99,13,1904.68,2023,7,July
ORD107271,2021-07-29,CUST3805,Consumer,West,Furniture,Desk,4920.76,7,-721.83,2021,7,July
ORD107272,2023-01-11,CUST9812,Home Office,Central,Technology,Printer,8521.41,7,820.74,2023,1,January
ORD107273,2023-05-12,CUST2223,Consumer,East,Furniture,Phone,1233.0,7,1639.26,2023,5,May
ORD107274,2024-07-22,CUST4342,Consumer,South,Office Supplies,Printer,1119.47,8,-13.1,2024,7,July
ORD107275,2023-08-12,CUST9242,Consumer,South,Technology,Monitor,6957.63,6,906.58,2023,8,August
ORD107276,2024-07-26,CUST1488,Corporate,East,Furniture,Laptop,10464.53,9,-1898.68,2024,7,July
ORD107277,2024-06-28,CUST6142,Consumer,West,Office Supplies,Pen,3299.34,3,801.52,2024,6,June
ORD107278,2024-08-26,CUST9856,Consumer,West,Office Supplies,Phone,7826.57,4,2436.18,2024,8,August
ORD107279,2023-04-13,CUST2246,Consumer,West,Furniture,Laptop,6635.02,4,1335.27,2023,4,April
ORD107280,2021-05-20,CUST7061,Consumer,South,Technology,Pen,6810.99,3,1964.26,2021,5,May
ORD107281,2023-03-03,CUST3710,Home Office,Central,Office Supplies,Chair,10538.86,10,3430.61,2023,3,March
ORD107282,2022-06-30,CUST5361,Consumer,South,Technology,Laptop,8977.09,14,4985.63,2022,6,June
ORD107283,2023-10-14,CUST4952,Corporate,East,Technology,Monitor,7070.47,7,928.98,2023,10,October
ORD107284,2021-02-26,CUST1880,Corporate,Central,Technology,Chair,4091.81,8,-799.87,2021,2,February
ORD107285,2021-04-22,CUST1434,Consumer,South,Technology,Printer,8799.66,13,4845.08,2021,4,April
